iter,f,grad_norm,step_norm,step_size,cumulative_time,per_iter_time,accepted,gtd,rho,sigma,model_decrease,actual_decrease,hvp_calls_iter,hvp_calls_cum,subspace_dim,lambda_value,seed_sketch
26,0.12965717007965294,0.010126527515091518,2.8911850888159947,1.0,34.000814225059,1.526664067991078,1,-0.004091071183098575,1.011348264215357,1.4901161193847656e-08,0.0020455366254564186,0.002068749915544288,127,2784,100,1.7648892931002017e-08,1284190969
27,0.1275466526902164,0.010754959251469425,3.2607002131777456,1.0,35.457019766792655,1.456131786108017,1,-0.004195655805694425,1.0060485501673522,1e-08,0.0020978285680998882,0.0021105173894365448,121,2905,100,9.597098617849047e-09,3043713942
28,0.12556745599358063,0.010429774163618307,2.7610093417436876,1.0,36.91137290606275,1.454276590142399,1,-0.0038294880077513614,1.0336611086627339,1e-08,0.0019147442813208754,0.0019791966966357655,121,3026,100,5.500990659595245e-09,587957511
29,0.12389966646527625,0.009458485980778832,2.3610470803431842,1.0,38.392411469016224,1.4809671831317246,1,-0.0032913940558100606,1.0134242997238794,1e-08,0.0016456971958919737,0.0016677895283043753,123,3149,100,4.645966094269911e-09,1432336787
30,0.12218920639301399,0.009318797498599256,2.85862763597366,1.0,39.84927472984418,1.4567874800413847,1,-0.0033572021099904613,1.0189793048662574,1e-08,0.00167860138483064,0.0017104600722622626,121,3270,100,5.835208297056574e-09,352480436
31,0.12060262972228016,0.008907419695139836,2.688495570911913,1.0,41.35477956477553,1.5054112439975142,1,-0.003122324182833237,1.0162790853819637,1e-08,0.0015611623751339216,0.0015865766707338358,125,3395,100,5.5146644286981684e-09,31145354
32,0.11926837603269279,0.008147707276326362,2.420030070519248,1.0,42.785626435186714,1.4307697620242834,1,-0.0026541266176143795,1.0054181213107218,1e-08,0.0013270634985651103,0.001334253689587367,119,3514,100,4.8346069616955054e-09,2124181941
33,0.11809021265231355,0.00801905640238113,2.1033223226839146,1.0,44.19095511222258,1.405257715843618,1,-0.0023641423675129325,0.9966939984888917,1e-08,0.0011820713099160581,0.001178163380379238,117,3631,100,4.245264492587775e-09,1230359124
34,0.1167209863806578,0.008389177525954465,2.3960249570196033,1.0,45.573337112087756,1.3822877807542682,1,-0.002682080908090576,1.021017735553163,1e-08,0.0013410406342392676,0.0013692262716557546,115,3746,100,4.761621420857202e-09,4183152444
35,0.11555946401809013,0.007849273354335834,2.3276381114242306,1.0,46.95874293707311,1.3853367492556572,1,-0.002291091617257933,1.0139465300390245,1e-08,0.0011455459712682917,0.0011615223625676685,115,3861,100,4.590984142462504e-09,3864314740
36,0.1140630178145425,0.007549422351146993,2.7824803509576803,1.0,48.341482607182115,1.3826649370603263,1,-0.002969051486242552,1.008029628036176,1e-08,0.0014845260118623394,0.0014964462035476217,115,3976,100,5.431572900447106e-09,2181434260
37,0.1129432676993237,0.008178372970488387,2.3145699795568997,1.0,49.675343512091786,1.3337879884056747,1,-0.0022020433880728684,1.017009884743392,1e-08,0.0011010218602755671,0.0011197501152188094,111,4087,100,4.666271484942187e-09,89664926
38,0.11194033500472225,0.00688167185502999,2.1088007174718157,1.0,51.10711245983839,1.4316961010918021,1,-0.0020266197802031156,0.9897590095969396,1e-08,0.0010133099925100646,0.0010029326946014439,119,4206,100,4.146305066950242e-09,927708477
39,0.11082218858582026,0.007050907215035049,2.173249980155468,1.0,52.542114415206015,1.434927152004093,1,-0.0022100152255496272,1.0118901155383448,1e-08,0.0011050077490944968,0.0011181464189019968,119,4325,100,4.329524267254187e-09,1942326601
40,0.10978985355318127,0.0069766553385870855,2.0579195938214676,1.0,53.998144432902336,1.4559552851133049,1,-0.0020288961460805605,1.0176320845213644,1e-08,0.0010144481962992894,0.001032335032638984,121,4446,100,4.1937661728616725e-09,2095392586
41,0.10877173991389658,0.007010761107651448,2.2357088462144086,1.0,55.40658339904621,1.4083444671705365,1,-0.002018255777042035,1.0089043180633617,1e-08,0.0010091280422300222,0.0010181136392846957,117,4563,100,4.516864875665339e-09,3732358584
42,0.1077214267290032,0.006759268594157414,2.2334651986651326,1.0,56.86793671408668,1.46127809304744,1,-0.0021029922896752544,0.9988748318201699,1e-08,0.0010514962950657928,0.0010503131848933756,121,4684,100,4.4841056059668926e-09,1108313345
43,0.1066470404714722,0.006323139515506317,2.1537736175884516,1.0,58.25668806117028,1.3886790592223406,1,-0.0021479235554247708,1.0003951219501146,1e-08,0.0010739619116061443,0.001074386257531007,115,4799,100,4.310847602754738e-09,143506814
44,0.10571285418993838,0.006295810740532148,2.0583469029663384,1.0,59.61977175017819,1.3630005051381886,1,-0.0018431951072214955,1.013659548602776,1e-08,0.0009215976733228548,0.0009341862815338137,113,4912,100,4.171534731423997e-09,3917595041
45,0.10482968747889224,0.006215757643406461,2.0792213377447304,1.0,61.0422710031271,1.4224259168840945,1,-0.0017634770754972556,1.001619586262681,1e-08,0.0008817386592263855,0.0008831667110461433,117,5029,100,4.215579543330539e-09,2981519830
46,0.10405207094463949,0.006111686015370789,1.925425101365367,1.0,62.40313295414671,1.3607862410135567,1,-0.001540800494892809,1.009366800210285,1e-08,0.0007704003481100671,0.000777616534252748,113,5142,100,3.92451243298762e-09,3907629306
47,0.10321008724888994,0.005719955204434824,1.8155690845293475,1.0,63.81466069817543,1.4114562929607928,1,-0.0016599779203076825,1.014451572943818,1e-08,0.0008299890484729686,0.0008419836957495458,117,5259,100,3.7213447025365305e-09,3041951927
48,0.10238165110624343,0.005850577094691265,2.0265276464269855,1.0,65.22613815311342,1.4114004173316061,1,-0.0016484393213514713,1.0051155822765416,1e-08,0.0008242197785553548,0.0008284361426465076,117,5376,100,4.041951425405907e-09,2112316551
49,0.10169359788986755,0.005863966105340806,1.7882823055726702,1.0,66.64036368811503,1.4141540857963264,1,-0.0013677877436639356,1.00608173968557,1e-08,0.0006838939513909877,0.0006880532163758835,117,5493,100,3.6241038644870654e-09,3551713253
50,0.10088308930386061,0.005471009466124258,2.3259928571026465,1.0,68.05707601783797,1.4166356408968568,1,-0.0016007776562388778,1.0126433302037476,1e-08,0.0008003890035436875,0.0008105085860069389,117,5610,100,4.7146018575790225e-09,3444023912
51,0.10014353793918138,0.005324676386516061,1.8859223850506586,1.0,69.47719966713339,1.4200114789418876,1,-0.0014727307694715238,1.0043265220529949,1e-08,0.0007363654632633635,0.0007395513646792362,117,5727,100,3.803971279754295e-09,2907820693
52,0.09949024662492001,0.005395563387696421,1.8806120238836093,1.0,70.91326045105234,1.435984654352069,1,-0.0012984271926374015,1.006280881080176,1e-08,0.0006492136803395312,0.0006532913142613672,117,5844,100,3.7216836371690356e-09,2657384924
53,0.09887126713827853,0.005277852266312276,1.7521693828558524,1.0,72.26818496407941,1.3548469156958163,1,-0.0012313688793255083,1.0053517245293988,1e-08,0.0006156845127323222,0.0006189794866414827,111,5955,100,3.512684086498944e-09,1705482282
54,0.09817908514433692,0.005225238494996751,2.0649425027364954,1.0,73.80179555993527,1.5335334888659418,1,-0.0013689344364266425,1.0112710339235955,1e-08,0.0006844673393403117,0.0006921819939416096,117,6072,100,4.1828732680300304e-09,2662064237
55,0.09746618339325704,0.005305994065236677,1.9114759950595774,1.0,75.2385547128506,1.4366791117936373,1,-0.001418043012423854,1.0054725326364309,1e-08,0.0007090216071945738,0.0007129017510798807,117,6189,100,3.886674368198914e-09,3635317158
56,0.0968497658745643,0.005211778669516448,1.985956299658696,1.0,76.60086145298555,1.3622264191508293,1,-0.0012152596456632288,1.014462089787733,1e-08,0.0006076299202286755,0.0006164175186927356,111,6300,100,3.902345575832623e-09,987329362
57,0.09596502166608425,0.005244602789501495,2.153485244449782,1.0,78.01460589980707,1.4136699941009283,1,-0.001755724354871524,1.007839381237517,1e-08,0.0008778623111489014,0.0008847442084800455,115,6415,100,4.314514616291256e-09,3328500339
58,0.09541542646951075,0.00469947331770203,1.9245913661953933,1.0,79.47992683481425,1.4652446652762592,1,-0.0011158130569955524,0.9851024815166038,1e-08,0.0005579066207684139,0.0005495951965735074,119,6534,100,3.816276430734676e-09,157738150
59,0.09501679003414708,0.004529530387599802,1.4289587863371693,1.0,80.92627549311146,1.446276230737567,1,-0.0007908792312704406,1.0080841158386074,1e-08,0.0003954396553823794,0.00039863643536366955,117,6651,100,2.8741972603840348e-09,1755997775
60,0.09461586633008792,0.004891739341890682,1.399744890995375,1.0,82.47177129611373,1.5454177870415151,1,-0.0007949004708660898,1.008739282781697,1e-08,0.0003974502737254065,0.00040092370405915567,125,6776,100,2.7665597153056078e-09,2926905740
61,0.09406653298925889,0.004687064333594328,1.766343956128278,1.0,83.94425039784983,1.4723806222900748,1,-0.001092514092462012,1.0056314398079185,1e-08,0.0005462571267003711,0.0005493333408290307,119,6895,100,3.5276110641022026e-09,3677471389
62,0.09363794434081785,0.004604497756315108,1.5694393004193938,1.0,85.45017351489514,1.5058460091240704,1,-0.0008554473376950213,1.0020221669091585,1e-08,0.0004277237196888276,0.0004285886484410445,121,7016,100,3.135431090716868e-09,662960536
63,0.09318009988821721,0.004646281780302719,1.4870955190005628,1.0,86.87966707581654,1.429421342909336,1,-0.0009183463946315324,0.9971061291264778,1e-08,0.00045917324066770555,0.00045784445260063644,115,7131,100,3.0367050524049888e-09,732536926
64,0.09271135780286964,0.004781950954623533,1.5514736657057726,1.0,88.36200535111129,1.4822492939420044,1,-0.0009350478470867467,1.0026054900155643,1e-08,0.00046752395634727054,0.00046874208534757045,119,7250,100,3.1482295806389153e-09,2439046558
65,0.0920932103631131,0.004501620361370976,1.7860306296337978,1.0,89.77095158398151,1.4088714998215437,1,-0.0012205502097439834,1.012899532991618,1e-08,0.0006102751750026244,0.0006181474397565362,113,7363,100,3.500506090203624e-09,1858825164
66,0.09152810008363502,0.004665900095739699,1.7736892940517928,1.0,91.20880700321868,1.4377783122472465,1,-0.0011237066549488856,1.005796671988469,1e-08,0.0005618533996149133,0.0005651102794780871,115,7478,100,3.5589122708386657e-09,1272723354
67,0.09095499120831108,0.004914370191113164,1.7319873920640583,1.0,92.59492445504293,1.3860359438695014,1,-0.0011430713718465321,1.002752436298422,1e-08,0.0005715357595534998,0.0005731088753239411,111,7589,100,3.487992329771565e-09,2541405669
68,0.0904199239792441,0.004365253795095019,1.6778933749030547,1.0,94.08373090904206,1.488728507887572,1,-0.0010772776181659349,0.9933691080295608,1e-08,0.0005386388853266527,0.0005350672290669739,119,7708,100,3.375217151250822e-09,2140915651
69,0.09004408737795459,0.004156442331366802,1.3045674384379422,1.0,95.50127646885812,1.4174741110764444,1,-0.0007410919763948335,1.0142778013681137,1e-08,0.0003705460188348395,0.0003758366012895087,113,7821,100,2.6441834658076007e-09,401703394
70,0.08957955358771569,0.004118856330975784,1.6495499319205011,1.0,96.91937358677387,1.4180196612142026,1,-0.0009412548664717741,0.9870519710750517,1e-08,0.00047062748857383497,0.0004645337902389052,113,7934,100,3.2070246129505677e-09,1543392617
71,0.08922791802359513,0.003946414539902524,1.3287454891346133,1.0,98.36727794492617,1.4478078330866992,1,-0.0006993516105016716,1.0056044015911452,1e-08,0.0003496758402848811,0.00035163556412055874,115,8049,100,2.7129413955387564e-09,2484009154
72,0.08888303884110786,0.004047218604503943,1.4058746611985988,1.0,99.7727097668685,1.4053498948924243,1,-0.0006810289712913898,1.0128178256303924,1e-08,0.0003405145266599252,0.0003448791824872677,111,8160,100,2.872896656612215e-09,432186169
73,0.08844076262338077,0.0044250446447790925,1.624695113864172,1.0,101.18912685709074,1.4163404013961554,1,-0.0008840420216832798,1.000577226333838,1e-08,0.0004420210715244965,0.0004422762177270917,111,8271,100,3.3199406414570927e-09,3491236957
74,0.08804834672115136,0.0038478880788213824,1.4998307942407954,1.0,102.61928805196658,1.4300657189451158,1,-0.0007792306109028489,1.0071879624531381,1e-08,0.0003896153616387839,0.00039241590222940936,113,8384,100,2.9848732434303224e-09,1401453692
75,0.08768357274699462,0.004125340125509627,1.455049917098559,1.0,104.07854435686022,1.4591833888553083,1,-0.0007307855633044239,0.9983063342222616,1e-08,0.00036539282748408107,0.0003647739741567402,115,8499,100,3.0176493936148473e-09,1860059625
76,0.08739330476506181,0.004019933288854872,1.2473382110264517,1.0,105.513676347211,1.4350548810325563,1,-0.0005778997456307076,1.0045616323050235,1e-08,0.0002889498987401832,0.00029026798193280967,113,8612,100,2.527108370080069e-09,1210734248
77,0.08699731185127643,0.0038967101136894006,1.5729676658610776,1.0,106.97639453783631,1.4626445057801902,1,-0.0007850246529832336,1.0088673142820879,1e-08,0.0003925123831246014,0.0003959929137853785,115,8727,100,3.252197192990956e-09,3654689226
78,0.08662845453133226,0.0037241223516770216,1.4183445176941962,1.0,108.46334872487932,1.4868765901774168,1,-0.0007341104584522229,1.0049094740682492,1e-08,0.0003670552716066018,0.0003688573199441686,117,8844,100,2.950937526187214e-09,3000632214
79,0.08616542476028152,0.0037424892622512167,1.7974558416793802,1.0,109.90679898997769,1.4433735772036016,1,-0.0009275688368486968,0.9983726756484433,1e-08,0.00046378449885960956,0.00046302977105074083,113,8957,100,3.6340381220789815e-09,2923936912
80,0.08582840920169253,0.003543034453049468,1.2078707146213712,1.0,111.32534750597551,1.4184732930734754,1,-0.0006764207534512164,0.9964671629509435,1e-08,0.0003382104008233957,0.00033701555858899057,111,9068,100,2.4246014231194104e-09,574956910
81,0.085442377004497,0.0036550023496281854,1.6947252104534365,1.0,112.87496905215085,1.5495236949063838,1,-0.0007704575417381244,1.0020854230908984,1e-08,0.00038522883209380395,0.00038603219719553217,121,9189,100,3.5052223228728967e-09,2162836574
82,0.08505528573659965,0.003600251923121313,1.4960848598272267,1.0,114.32297845091671,1.4479312431067228,1,-0.0007708533299119932,1.004318742012752,1e-08,0.00038542670937473584,0.00038709126789734927,113,9302,100,2.9908547306418033e-09,3649273447
83,0.08478416186715917,0.0036217308783679,1.2321562910366033,1.0,115.80097375018522,1.4779191687703133,1,-0.0005398067220023321,1.0045219315668248,1e-08,0.0002699033848047347,0.00027112386944047606,115,9417,100,2.4513942226305646e-09,908836073
84,0.08448952403099139,0.0034848771951429044,1.3222604861146658,1.0,117.25229647615924,1.4512248039245605,1,-0.0005857335078816289,1.0060472885086238,1e-08,0.00029286678621694086,0.00029463783616778816,113,9530,100,2.6882304992563726e-09,2641798559
85,0.08411929948236692,0.0036590275841585666,1.528322052371542,1.0,118.7330667451024,1.480695117264986,1,-0.0007385772575193266,1.0025342440609422,1e-08,0.0003692886809779262,0.00037022454862446763,115,9645,100,3.1646689812878077e-09,2959818164
86,0.08378579912871893,0.0036652211524481754,1.4461191669252065,1.0,120.19277339987457,1.459620117675513,1,-0.0006647356312466173,1.003407363327153,1e-08,0.00033236785560567114,0.00033350035364798636,113,9758,100,2.889027422979927e-09,622926447
87,0.08335029796320753,0.0035606992169045326,1.6066348029029252,1.0,121.70248924382031,1.5096381767652929,1,-0.000863595559806544,1.008576530803504,1e-08,0.00043179783805245777,0.00043550116551140106,117,9875,100,3.26798500147712e-09,3038241400
88,0.08299615737878456,0.003555121094251796,1.425332944390537,1.0,123.13787678722292,1.435309877153486,1,-0.0007042517189970411,1.0057215040760656,1e-08,0.00035212589468126403,0.00035414058442297114,111,9986,100,2.8361718558564175e-09,551322101
89,0.08273512307306241,0.0037121365218421567,1.1826216438171928,1.0,124.75535795977339,1.6174054630100727,1,-0.0005234091453027588,0.997438712331018,1e-08,0.000261704606503703,0.00026103430572214925,111,10097,100,2.390319434967178e-09,2404569086
90,0.08247116785057358,0.0034071821313987247,1.2243858342032652,1.0,126.27784414310008,1.5224067009985447,1,-0.0005273359931922194,1.0010892543085916,1e-08,0.00026366802096095964,0.0002639552224888292,117,10214,100,2.4413236515854256e-09,1226897879
91,0.08210795319726875,0.0034624384678035836,1.704346398213436,1.0,127.82550740009174,1.5475656841881573,1,-0.0007277646370739765,0.9981649423696627,1e-08,0.0003638823984766976,0.0003632146533048275,119,10333,100,3.431766832152364e-09,744913493
92,0.08177526627261018,0.0037505227812868556,1.4490014775867042,1.0,129.32022676384076,1.4946374371647835,1,-0.0006661670585760379,0.9988091621472953,1e-08,0.00033308357318563423,0.00033268692465857064,115,10448,100,2.975137697218897e-09,489196606
93,0.08144969345939666,0.003395486694691726,1.3580447419720718,1.0,130.79339178884402,1.473086521960795,1,-0.000649609306824779,1.0023648798067073,1e-08,0.00032480468916299505,0.0003255728132135205,113,10561,100,2.7476624404733145e-09,1054608687
94,0.08104481734936943,0.0037822588459933155,1.6107284732883893,1.0,132.29390792222694,1.5004262430593371,1,-0.0008108479393833023,0.998648519866325,1e-08,0.0004054240325529455,0.0004048761100272358,115,10676,100,3.3519071749898168e-09,4253976258
95,0.08077184631460292,0.0035072335118717206,1.1713143865500593,1.0,133.74202801799402,1.448041521012783,1,-0.0005447904802753198,1.002113769330253,1e-08,0.00027239525403282487,0.00027297103476650597,111,10787,100,2.327135641162472e-09,1722334846
96,0.08050655000791684,0.0032132146812883637,1.2183066065494597,1.0,135.18995841685683,1.4478536401875317,1,-0.0005271121739919145,1.0066027531313575,1e-08,0.00026355611075053106,0.0002652963066860775,111,10898,100,2.4657080005344335e-09,1150669954
97,0.08016861500783692,0.003379826659076557,1.4124335849450813,1.0,136.69185885600746,1.5018248679116368,1,-0.000672508504472603,1.0049983307418722,1e-08,0.0003362542899254987,0.0003379350000799197,115,11013,100,2.8512053217962123e-09,3374222509
98,0.07992076170763018,0.003679817354562984,1.3420196441281345,1.0,138.20791568793356,1.5159778390079737,1,-0.0004974373487012644,0.9965205302761143,1e-08,0.0002487187094259522,0.0002478533002067407,115,11128,100,2.762816680596303e-09,1908512080
99,0.07963854428753214,0.0036304934251793217,1.3084466104050392,1.0,139.8192016268149,1.6112087620422244,1,-0.0005595879372479738,1.0086614549910264,1e-08,0.000279793996986384,0.00028221742009804096,123,11251,100,2.6329930891530505e-09,2092919000
100,0.07934606290160955,0.0033516241277198274,1.379291559205724,1.0,141.32840124797076,1.5091115473769605,1,-0.0005810504620756389,1.0067330343609475,1e-08,0.00029052526930166503,0.00029248138592259665,115,11366,100,2.8461768458465715e-09,3786996292
101,0.07898381536566179,0.0034323057087411167,1.4687552963945312,1.0,142.8646155372262,1.5361149706877768,1,-0.000720980920489268,1.0048740051039824,1e-08,0.0003604905033942736,0.0003622475359477545,117,11483,100,2.957242447943908e-09,2092262000
102,0.07874330195439913,0.0032507009414432524,1.1789247504439604,1.0,144.4281359538436,1.563441352918744,1,-0.00048057337494418137,1.0009434588553525,1e-08,0.0002402867106376859,0.00024051341126266057,119,11602,100,2.4259234668166196e-09,1092899071
103,0.07852753037001249,0.003157117174097031,1.2099655361328183,1.0,145.97062118304893,1.542407562956214,1,-0.00043212989622226037,0.9986421287493805,1e-08,0.00021606497280147278,0.0002157715843866398,117,11719,100,2.4426970387588266e-09,441188289
104,0.07821779233044017,0.003199970959514382,1.4327135168031169,1.0,147.51257371110842,1.5418625688180327,1,-0.0006114351189143021,1.013150826432208,1e-08,0.00030571760047125296,0.0003097380395723215,117,11836,100,2.9218975610079542e-09,1428211589
105,0.07800975591656116,0.0032496716032439778,1.0735297894411735,1.0,149.02642235392705,1.5137725127860904,1,-0.0004155091784067435,1.001356443238646,1e-08,0.00020775460654766007,0.00020803641387900917,115,11951,100,2.119847087194775e-09,1181901459
106,0.07775943217848043,0.003171355848757234,1.2186966864083417,1.0,150.56527436804026,1.5387725322507322,1,-0.0005038451055412006,0.9936534568558092,1e-08,0.0002519225755756185,0.00025032373808073216,117,12068,100,2.377972880253616e-09,4292997947
107,0.07748233818444257,0.0031675974446442674,1.3088294642955165,1.0,152.10600008582696,1.5406499370001256,1,-0.0005501408169096814,1.0073564999316655,1e-08,0.00027507043837673637,0.00027709399403785806,117,12185,100,2.6509835046513186e-09,2211669401
108,0.07725637132294157,0.0029625892093840455,1.1154433455017778,1.0,153.56527188280597,1.4591942699626088,1,-0.00044892448164909367,1.006703199555859,1e-08,0.00022446224627148937,0.00022596686150100354,111,12296,100,2.2278169974072708e-09,1270348811
109,0.07707162869821474,0.003044526954367078,1.0185317648269059,1.0,155.02642925688997,1.461081663146615,1,-0.00036840397238541454,1.0029349545811939,1e-08,0.00018420200022240964,0.00018474262472682745,111,12407,100,2.024901229119665e-09,1097475769
110,0.0768163755369745,0.003210331449618657,1.3847103787824837,1.0,156.64760558493435,1.6210950301028788,1,-0.0005100319559167058,1.000929928886178,1e-08,0.0002550160144819356,0.00025525316124024033,123,12530,100,2.7760797923634025e-09,3298468166
111,0.07657979312767145,0.0031100305169640932,1.206163604711627,1.0,158.07171869603917,1.4240151201374829,1,-0.00046976091861444493,1.007245921777608,1e-08,0.00023488048369113614,0.00023658240930304886,107,12637,100,2.4494863811919354e-09,3960101873
112,0.07635503639720709,0.0029125781029120455,1.1126049542882555,1.0,159.56133189797401,1.489530856255442,1,-0.0004473446186048585,1.0048481882864904,1e-08,0.00022367232491867935,0.00022475673046436218,113,12750,100,2.2091879711072087e-09,2744670666
113,0.07611391974406498,0.0030619746721767915,1.1900732169572763,1.0,161.0431203399785,1.4817178999073803,1,-0.0004784655604396074,1.0078745468714332,1e-08,0.00023923280321996938,0.0002411166531421094,111,12861,100,2.440973380281038e-09,1347039321
114,0.07582559012790038,0.003059409131855831,1.5067328948697096,1.0,162.5918864919804,1.5486757741309702,1,-0.000572392774234964,1.0074535499600887,1e-08,0.00028619643672506573,0.0002883296161645954,117,12978,100,3.081235017715447e-09,2920320806
