iter,f,grad_norm,step_norm,step_size,cumulative_time,per_iter_time,f_prev,f_next,grad_norm_prev,grad_norm_next,actual_reduction,accepted,gtd,rho,sigma,model_decrease,actual_decrease,lambda_value,cubic_solver,projected_grad_norm,u_norm,y_norm,hvp_calls_iter,hvp_calls_cum,rk_hvp_calls_iter,rk_hvp_calls_cum,subprob_hvp_calls_iter,subprob_hvp_calls_cum,rk_residual_norm_init,rk_residual_norm_final,rk_inner_minres_total_iters,rk_minres_fail,alpha_ws,seed_sketch,rk_seed_base,rk_steps_taken,rk_stop_reason
88,0.008159566382977023,0.0004717671908472113,8.282848219139009,1.0,7028.4783737012185,10.6581985601224,0.008276126962666715,0.008159566382977023,0.00045275866953054726,0.0004717671908472113,0.00011656057968969201,1,-0.00022500949292027074,1.0289143620400654,1e-08,0.00011328501573112769,0.00011656057968969201,7.764692315599915e-08,lanczos,0.0004690343859382133,7.764692315599914,3.163311380720963e+17,599,288421,202,260407,397,28014,90949002888.579,35992803942.79971,100,0,1.5597869213782047,786262705,1000090,100,max_steps
89,0.008055752567762987,0.00043330154757965846,8.272184253153982,1.0,7039.195030847099,10.716548818163574,0.008159566382977023,0.008055752567762987,0.0004717671908472113,0.00043330154757965846,0.00010381381521403638,1,-0.0001987020103165825,1.0370288959569838,1e-08,0.00010010696482882054,0.00010381381521403638,7.693022351137469e-08,lanczos,0.00046790927436534275,7.6930223511374685,4.8530193229956416e+17,605,289026,202,260609,403,28417,117123142926.93709,54351996737.84848,100,0,1.5341611395864208,580371846,1000091,100,max_steps
90,0.007927825178048655,0.00046079201313588714,8.486887007762714,1.0,7049.782927263994,10.587785643991083,0.008055752567762987,0.007927825178048655,0.00043330154757965846,0.00046079201313588714,0.0001279273897143319,1,-0.00024830182794481826,1.0242792319646712,1e-08,0.00012489503420757073,0.0001279273897143319,7.641506774263065e-08,lanczos,0.00045031354604282357,7.641506774263065,7.986355429409199e+17,593,289619,202,260811,391,28808,187070873372.13324,91312213765.47018,100,0,1.6456506755592577,2674970912,1000092,100,max_steps
91,0.00782283735245478,0.000425438529636346,8.10751097876187,1.0,7060.419039058033,10.63571382407099,0.007927825178048655,0.00782283735245478,0.00046079201313588714,0.000425438529636346,0.00010498782559387534,1,-0.0002010166352874431,1.0369967222613374,1e-08,0.00010124219618065193,0.00010498782559387534,7.615561420287342e-08,lanczos,0.0004660068455119935,7.615561420287341,1.2318309933310438e+18,601,290220,202,261013,399,29207,312439420703.19214,153577635995.6974,100,0,1.5424225498380921,2516085283,1000093,100,max_steps
92,0.007699510281684401,0.0004694477679505626,8.273274472489556,1.0,7071.089829795994,10.670680942945182,0.00782283735245478,0.007699510281684401,0.000425438529636346,0.0004694477679505626,0.0001233270707703786,1,-0.00024020738241945075,1.021154437013894,1e-08,0.00012077220281294297,0.0001233270707703786,7.375465607293423e-08,lanczos,0.00044220108010652577,7.375465607293423,1.980951896724016e+18,601,290821,202,261215,399,29606,522365790083.874,240225654894.63525,100,0,1.6081387612112603,2653651994,1000094,100,max_steps
93,0.0075892596898224285,0.00041248664720427427,8.038058858595502,1.0,7081.774081685115,10.68413741607219,0.007699510281684401,0.0075892596898224285,0.0004694477679505626,0.00041248664720427427,0.00011025059186197273,1,-0.0002139533256382967,1.0244279031751493,1e-08,0.00010762162131689113,0.00011025059186197273,7.295202759439339e-08,lanczos,0.0004919005913879023,7.295202759439339,3.1512410392194683e+18,605,291426,202,261417,403,30009,748317877301.3157,396178337553.9178,100,0,1.5907726189061822,1242009511,1000095,100,max_steps
94,0.007470546025793191,0.0004091712874124019,8.050146550509986,1.0,7092.437237531412,10.663050660863519,0.0075892596898224285,0.007470546025793191,0.00041248664720427427,0.0004091712874124019,0.0001187136640292373,1,-0.0002296224124167773,1.0283768742203687,1e-08,0.00011543789733626234,0.0001187136640292373,7.223735660056404e-08,lanczos,0.00043249587863324084,7.223735660056403,5.14792405960456e+18,603,292029,202,261619,401,30410,1266172187146.3203,652156468517.891,100,0,1.6336209442451533,2711244234,1000096,100,max_steps
95,0.007359088287502771,0.0004211092509867119,8.167671840297778,1.0,7103.09622349916,10.65887114405632,0.007470546025793191,0.007359088287502771,0.0004091712874124019,0.0004211092509867119,0.00011145773829041982,1,-0.00021785354389425855,1.0175084576094466,1e-08,0.00010953986422115911,0.00011145773829041982,7.169838776979312e-08,lanczos,0.0003992864558560858,7.169838776979312,8.284810131903295e+18,601,292630,202,261821,399,30809,2402004415947.032,1031485996941.5677,100,0,1.6093498084264284,1106679096,1000097,100,max_steps
96,0.007250621893254644,0.0004069980393936318,7.968390321633899,1.0,7113.568969616201,10.472618791274726,0.007359088287502771,0.007250621893254644,0.0004211092509867119,0.0004069980393936318,0.00010846639424812697,1,-0.0002104419126765761,1.025309358386261,1e-08,0.00010578894395233329,0.00010846639424812697,6.983749106214393e-08,lanczos,0.00044793943289588316,6.983749106214393,1.20925991796284e+19,591,293221,202,262023,389,31198,3040054452232.1616,1515267297970.5862,100,0,1.459612556247992,4190741774,1000098,100,max_steps
97,0.007145398337758393,0.000382534017247205,7.611627148379576,1.0,7124.276529758237,10.707447904162109,0.007250621893254644,0.007145398337758393,0.0004069980393936318,0.000382534017247205,0.0001052235554962512,1,-0.0002031366724192402,1.0304115224607562,1e-08,0.000102117991892175,0.0001052235554962512,6.90948031282102e-08,lanczos,0.0004301707038410308,6.90948031282102,1.8434555828658067e+19,605,293826,202,262225,403,31601,4105908833615.051,2232394722239.934,100,0,1.5244511917315413,2524692679,1000099,100,max_steps
98,0.007064757195383997,0.00038262294178420005,7.310475813090533,1.0,7134.991410522256,10.714769712183625,0.007145398337758393,0.007064757195383997,0.000382534017247205,0.00038262294178420005,8.064114237439635e-05,1,-0.00015613802126835906,1.0261854642343777,1e-08,7.858339957539892e-05,8.064114237439635e-05,6.763662119072714e-08,lanczos,0.0003795613451678409,6.7636621190727135,2.9208958420410995e+19,605,294431,202,262427,403,32004,7140360112016.253,3355076381139.7476,100,0,1.5844681100500853,1412002875,1000100,100,max_steps
99,0.006982321466719329,0.0003382008706825566,7.2127132060106955,1.0,7145.666046994273,10.674523395020515,0.007064757195383997,0.006982321466719329,0.00038262294178420005,0.0003382008706825566,8.243572866466816e-05,1,-0.00015942629130352032,1.0279087795405175,1e-08,8.019751392873356e-05,8.243572866466816e-05,6.626985208212784e-08,lanczos,0.00038191172911200766,6.626985208212783,4.444532243319414e+19,601,295032,202,262629,399,32403,10131384715301.68,4854705697878.1045,100,0,1.5216346229409852,2466695072,1000101,100,max_steps
100,0.006896401780354576,0.0003958412324662578,7.231778416734,1.0,7156.355767510366,10.689605972263962,0.006982321466719329,0.006896401780354576,0.0003382008706825566,0.0003958412324662578,8.591968636475263e-05,1,-0.00016653013116254073,1.0262050916028476,1e-08,8.372564808712183e-05,8.591968636475263e-05,6.513987353930927e-08,lanczos,0.0003008859842502203,6.5139873539309265,7.0021793652584686e+19,605,295637,202,262831,403,32806,14641823664339.518,6727385360837.507,100,0,1.5754624039907057,3745884613,1000102,100,max_steps
101,0.006806238052055618,0.0003751726391717833,7.119470731355528,1.0,7167.077411419246,10.721262073144317,0.006896401780354576,0.006806238052055618,0.0003958412324662578,0.0003751726391717833,9.016372829895834e-05,1,-0.00017622735008461952,1.0181678526485765,1e-08,8.855487635404515e-05,9.016372829895834e-05,6.424177335701476e-08,lanczos,0.00043240232577427157,6.424177335701477,9.392939484900316e+19,605,296242,202,263033,403,33209,21886553226547.832,9072741704781.955,100,0,1.3414333956856375,1660286660,1000103,100,max_steps
102,0.006702523237361048,0.00038504049142932157,7.306211359149554,1.0,7177.7787010963075,10.701163818128407,0.006806238052055618,0.006702523237361048,0.0003751726391717833,0.00038504049142932157,0.00010371481469457003,1,-0.00020079234746028912,1.0286449382407123,1e-08,0.00010082664176810425,0.00010371481469457003,6.375652405918923e-08,lanczos,0.0003752263910188507,6.375652405918923,1.49842470647566e+20,605,296847,202,263235,403,33612,35478359454532.93,14919686631212.373,100,0,1.5952690056818493,1078727524,1000104,100,max_steps
103,0.006593125469589387,0.00035288386629782635,7.1530577753677695,1.0,7188.519675913267,10.740861320868134,0.006702523237361048,0.006593125469589387,0.00038504049142932157,0.00035288386629782635,0.00010939776777166028,1,-0.00021141266786525343,1.031038703449987,1e-08,0.00010610442401977868,0.00010939776777166028,6.207293436312775e-08,lanczos,0.0004004071364664277,6.207293436312775,2.3444828966199345e+20,605,297452,202,263437,403,34015,65034304249697.49,22601765419461.36,100,0,1.564633192491192,476937375,1000105,100,max_steps
104,0.006506648771405155,0.0003461667721799124,6.852174449122427,1.0,7199.230244292412,10.710458025801927,0.006593125469589387,0.006506648771405155,0.00035288386629782635,0.0003461667721799124,8.647669818423204e-05,1,-0.0001686438912941821,1.0208803921014387,1e-08,8.470796270875911e-05,8.647669818423204e-05,6.147799859446952e-08,lanczos,0.00037396723718618297,6.147799859446951,3.849273424059254e+20,605,298057,202,263639,403,34418,110394161446123.08,40004231785277.945,100,0,1.6418470382208548,486071246,1000106,100,max_steps
105,0.006411877020245939,0.00035289910505443314,6.950218257451692,1.0,7209.9766298602335,10.746270673815161,0.006506648771405155,0.006411877020245939,0.0003461667721799124,0.00035289910505443314,9.4771751159216e-05,1,-0.00018433113814398614,1.0242967470021616,1e-08,9.252372560645846e-05,9.4771751159216e-05,5.995037693481446e-08,lanczos,0.00037184851737328574,5.9950376934814456,6.096526133711726e+20,605,298662,202,263841,403,34821,140197150945321.45,55340960274312.375,100,0,1.5838136121252204,3571936883,1000107,100,max_steps
106,0.006339332285360859,0.00033935439299796473,6.589858377768963,1.0,7220.705243112054,10.728497380856425,0.006411877020245939,0.006339332285360859,0.00035289910505443314,0.00033935439299796473,7.254473488508065e-05,1,-0.00014254976805466274,1.0128714087606554,1e-08,7.162284793273614e-05,7.254473488508065e-05,5.93656719537956e-08,lanczos,0.0003306388211703723,5.93656719537956,9.556191864084296e+20,605,299267,202,264043,403,35224,186009678499261.62,86116885505703.34,100,0,1.5674842017080417,3812093198,1000108,100,max_steps
107,0.006245870333599717,0.0003480351242359188,6.990430859713034,1.0,7231.368934146129,10.663580751977861,0.006339332285360859,0.006245870333599717,0.00033935439299796473,0.0003480351242359188,9.346195176114167e-05,1,-0.00018299738141423714,1.017698983692238,1e-08,9.183653836624588e-05,9.346195176114167e-05,5.882428131460655e-08,lanczos,0.0003460358796988014,5.882428131460655,1.4408499280435043e+21,605,299872,202,264245,403,35627,282379500676463.3,135076921622448.02,100,0,1.5077666937807557,3843402908,1000109,100,max_steps
108,0.006160061510667047,0.0003729161091144721,6.895962839632824,1.0,7242.11127592111,10.742231561802328,0.006245870333599717,0.006160061510667047,0.0003480351242359188,0.0003729161091144721,8.580882293266964e-05,1,-0.00016835080279826493,1.0153691656776278,1e-08,8.450997512358309e-05,8.580882293266964e-05,5.8544423120039846e-08,lanczos,0.00034476401513588414,5.854442312003984,2.1810870137887237e+21,605,300477,202,264447,403,36030,490653169323922.56,198254915048438.12,100,0,1.5137523230650016,506774651,1000110,100,max_steps
109,0.006065459753676297,0.0003361677265533867,6.6786582084995105,1.0,7252.857230099384,10.745834046043456,0.006160061510667047,0.006065459753676297,0.0003729161091144721,0.0003361677265533867,9.460175699075018e-05,1,-0.00018498351713992198,1.0195371131238067,1e-08,9.27889291846331e-05,9.460175699075018e-05,5.6326664653021617e-08,lanczos,0.0003790677947457556,5.632666465302162,3.380817502949875e+21,605,301082,202,264649,403,36433,1047584126336186.9,328775603902753.56,100,0,1.550063130303283,1735130073,1000111,100,max_steps
110,0.005970331638018404,0.0003117783866577336,6.646538565940352,1.0,7263.577895645052,10.720541154034436,0.006065459753676297,0.005970331638018404,0.0003361677265533867,0.0003117783866577336,9.512811565789286e-05,1,-0.00018378625641588014,1.0318972751053668,1e-08,9.21875829628287e-05,9.512811565789286e-05,5.618674293856158e-08,lanczos,0.0003606316395124875,5.6186742938561585,5.430165283869879e+21,605,301687,202,264851,403,36836,1213260340337095.5,539372191431281.94,100,0,1.6061709466019867,384025884,1000112,100,max_steps
111,0.005902017173611203,0.0003199099016426843,6.462581745101316,1.0,7274.265030639246,10.686949906870723,0.005970331638018404,0.005902017173611203,0.0003117783866577336,0.0003199099016426843,6.831446440720094e-05,1,-0.00013409831032166312,1.014646893727285,1e-08,6.732831375085486e-05,6.831446440720094e-05,5.517789078765626e-08,lanczos,0.0003004331370690986,5.517789078765626,8.577790475030728e+21,603,302290,202,265053,401,37237,2429283231078782.0,802303191122722.2,100,0,1.5796572212375726,391333536,1000113,100,max_steps
112,0.005822783622372326,0.000300875918659648,6.237353668211149,1.0,7285.060128925368,10.794981508050114,0.005902017173611203,0.005822783622372326,0.0003199099016426843,0.000300875918659648,7.92335512388772e-05,1,-0.00015456558237646103,1.021778630117011,1e-08,7.754473317748249e-05,7.92335512388772e-05,5.397444420299214e-08,lanczos,0.00032894447423523405,5.397444420299214,1.2936821272690085e+22,605,302895,202,265255,403,37640,2228027648201024.8,1210414010967155.8,100,0,1.5081785114367254,2584754081,1000114,100,max_steps
113,0.005738742334078572,0.000330413764971192,6.486255413229018,1.0,7295.806160734035,10.745913562830538,0.005822783622372326,0.005738742334078572,0.000300875918659648,0.000330413764971192,8.40412882937543e-05,1,-0.0001636584237306069,1.0239033684163232,1e-08,8.207931616021677e-05,8.40412882937543e-05,5.320422737062969e-08,lanczos,0.0003036250051885855,5.320422737062969,2.1148210372258652e+22,605,303500,202,265457,403,38043,3728572994922354.5,1851087809017215.0,100,0,1.6347331795621711,3181832310,1000115,100,max_steps
114,0.005654523535384246,0.00033428083214229973,6.277267333047666,1.0,7306.32283529127,10.516557708382607,0.005738742334078572,0.005654523535384246,0.000330413764971192,0.00033428083214229973,8.421879869432557e-05,1,-0.00016252682967319933,1.0333711461773505,1e-08,8.149908095060326e-05,8.421879869432557e-05,5.2088217581990153e-08,lanczos,0.0003312213799859582,5.208821758199015,3.0404703202920685e+22,587,304087,202,265659,385,38428,5695254042358582.0,2784032995970203.0,100,0,1.4376983563902181,648243461,1000116,100,max_steps
115,0.005575627845206359,0.0003070601462952368,6.169388044888289,1.0,7317.1010843352415,10.778139250352979,0.005654523535384246,0.005575627845206359,0.00033428083214229973,0.0003070601462952368,7.88956901778869e-05,1,-0.00015404772910550127,1.0212801745504105,1e-08,7.725175925658058e-05,7.88956901778869e-05,5.1573818373947157e-08,lanczos,0.00033660998738237164,5.157381837394715,4.820109415181742e+22,605,304692,202,265861,403,38831,1.141384629614694e+16,4297674515412953.5,100,0,1.5853184948078107,4160645253,1000117,100,max_steps
116,0.005485592315004639,0.0002842845484341399,6.2424841385381304,1.0,7327.894099005032,10.792898728977889,0.005575627845206359,0.005485592315004639,0.0003070601462952368,0.0002842845484341399,9.003553020172066e-05,1,-0.0001746558898193905,1.028568196049447,1e-08,8.753481834994665e-05,9.003553020172066e-05,4.992533631644649e-08,lanczos,0.000320056247272934,4.992533631644649,7.790037579132017e+22,605,305297,202,266063,403,39234,1.6664963458605532e+16,7041182007295445.0,100,0,1.6161537793204284,2327319319,1000118,100,max_steps
117,0.005426561041655143,0.00026630429763220645,5.66102008819642,1.0,7338.610270789359,10.716051584109664,0.005485592315004639,0.005426561041655143,0.0002842845484341399,0.00026630429763220645,5.9031273349496004e-05,1,-0.00011535503784205944,1.0199258167410847,1e-08,5.7878006792803344e-05,5.9031273349496004e-05,4.937945898487992e-08,lanczos,0.0002772837348621574,4.937945898487992,1.2977409666259492e+23,605,305902,202,266265,403,39637,3.480997109139891e+16,1.2299837042164754e+16,100,0,1.6658985083003668,751366493,1000119,100,max_steps
118,0.005354942743252736,0.0002752760091609217,6.007087087683075,1.0,7349.370605962351,10.760221187025309,0.005426561041655143,0.005354942743252736,0.00026630429763220645,0.0002752760091609217,7.16182984024068e-05,1,-0.00013921380449265108,1.0260535982585393,1e-08,6.979976340803283e-05,7.16182984024068e-05,4.878199745900704e-08,lanczos,0.0002745470180021631,4.878199745900703,1.9870683635870645e+23,605,306507,202,266467,403,40040,3.754361324939064e+16,1.822869702251314e+16,100,0,1.531178731849545,3995303756,1000120,100,max_steps
119,0.005281354339407371,0.0002705522807452323,5.984418623096258,1.0,7360.075523336418,10.704803318716586,0.005354942743252736,0.005281354339407371,0.0002752760091609217,0.0002705522807452323,7.358840384536457e-05,1,-0.0001433014364160388,1.0244324131887905,1e-08,7.183334195401246e-05,7.358840384536457e-05,4.791491010267848e-08,lanczos,0.0002711898272848152,4.791491010267848,3.057458929426457e+23,605,307112,202,266669,403,40443,5.66254284266896e+16,2.7533537886761984e+16,100,0,1.5386814249357612,13176360,1000121,100,max_steps
120,0.0052174320849768105,0.00025571319073782524,5.68950804231262,1.0,7370.829418294132,10.753780344966799,0.005281354339407371,0.0052174320849768105,0.0002705522807452323,0.00025571319073782524,6.392225443056093e-05,1,-0.0001240096983464326,1.0279627119626766,1e-08,6.218343689579455e-05,6.392225443056093e-05,4.755993883923996e-08,lanczos,0.0002672977907830825,4.7559938839239955,4.7293666948471224e+23,605,307717,202,266871,403,40846,9.681743799039955e+16,4.0213135971823224e+16,100,0,1.546831935694795,2682565070,1000122,100,max_steps
121,0.0051538692701969605,0.0002512137265115791,5.6774086469778835,1.0,7381.5608836803585,10.731284698937088,0.0052174320849768105,0.0051538692701969605,0.00025571319073782524,0.0002512137265115791,6.356281477985e-05,1,-0.00012548904134685493,1.0103827822679543,1e-08,6.290963770896196e-05,6.356281477985e-05,4.634886747572027e-08,lanczos,0.0002633122193838595,4.634886747572027,7.739699827447722e+23,605,308322,202,267073,403,41249,1.1965152276281328e+17,5.848423450402665e+16,100,0,1.6365221896558033,3866329691,1000123,100,max_steps
122,0.005079496143850052,0.00025939871760875626,5.88699710370405,1.0,7392.360437182244,10.799442311283201,0.0051538692701969605,0.005079496143850052,0.0002512137265115791,0.00025939871760875626,7.43731263469086e-05,1,-0.0001444491089163355,1.0275664961242452,1e-08,7.237792067708287e-05,7.43731263469086e-05,4.517432757217194e-08,lanczos,0.000280433116687302,4.517432757217194,1.2369680709285218e+24,605,308927,202,267275,403,41652,1.700241542837958e+17,1.0018706737999163e+17,100,0,1.5982148584708706,2789492553,1000124,100,max_steps
123,0.005011702942102068,0.0002574260578151007,5.9052225857774445,1.0,7403.088154414203,10.727601780090481,0.005079496143850052,0.005011702942102068,0.00025939871760875626,0.0002574260578151007,6.779320174798379e-05,1,-0.00013191146892811527,1.025574165185114,1e-08,6.610268086827953e-05,6.779320174798379e-05,4.451106773715217e-08,lanczos,0.00029248251105398726,4.4511067737152175,2.0140089062222074e+24,605,309532,202,267477,403,42055,4.409920067186461e+17,1.6444072529658742e+17,100,0,1.6281854574332284,1482072073,1000125,100,max_steps
124,0.004949759825037857,0.0002588038232604387,5.307491000666745,1.0,7413.867521596141,10.779252638109028,0.005011702942102068,0.004949759825037857,0.0002574260578151007,0.0002588038232604387,6.194311706421082e-05,1,-0.00012198477309656316,1.0133488251983258,1e-08,6.112714153696062e-05,6.194311706421082e-05,4.32576351673347e-08,lanczos,0.0002591703556584706,4.3257635167334705,3.174319071958886e+24,605,310137,202,267679,403,42458,7.251704095313562e+17,2.5838527919945114e+17,100,0,1.576121074391089,1124297312,1000126,100,max_steps
125,0.004887090498101034,0.0002527230630820212,5.3181685632006745,1.0,7424.662255270407,10.794608303811401,0.004949759825037857,0.004887090498101034,0.0002588038232604387,0.0002527230630820212,6.266932693682354e-05,1,-0.00012092345838434569,1.0345223626873277,1e-08,6.057803020712913e-05,6.266932693682354e-05,4.119200299433759e-08,lanczos,0.0002650353402976829,4.119200299433759,4.973323168103347e+24,605,310742,202,267881,403,42861,7.775338592131602e+17,3.8446451153696454e+17,100,0,1.5667386159974517,941877448,1000127,100,max_steps
126,0.004823355830730371,0.00025169546811382133,5.380323706327827,1.0,7435.375840953086,10.71347260614857,0.004887090498101034,0.004823355830730371,0.0002527230630820212,0.00025169546811382133,6.373466737066239e-05,1,-0.0001244348350461926,1.0225253231602651,1e-08,6.233064935123662e-05,6.373466737066239e-05,4.0827369359285344e-08,lanczos,0.00025717917315481315,4.082736935928534,7.73483126137604e+24,605,311347,202,268083,403,43264,1.466266666037259e+18,5.488748668100647e+17,100,0,1.55526681685389,2254401113,1000128,100,max_steps
127,0.004750145606227034,0.0002581492816157116,5.489830323470629,1.0,7446.1294899112545,10.75353874405846,0.004823355830730371,0.004750145606227034,0.00025169546811382133,0.0002581492816157116,7.321022450333756e-05,1,-0.0001454046023177722,1.0055070268822877,1e-08,7.280926194055142e-05,7.321022450333756e-05,3.9999208288835396e-08,lanczos,0.00025625157188678325,3.9999208288835395,1.20917703084267e+25,605,311952,202,268285,403,43667,2.2245362995174195e+18,8.981547918018459e+17,100,0,1.5632906146356291,4227404737,1000129,100,max_steps
128,0.004696106647130716,0.0002458028752603909,5.143086190677924,1.0,7456.879069426097,10.749469300732017,0.004750145606227034,0.004696106647130716,0.0002581492816157116,0.0002458028752603909,5.4038959096318166e-05,1,-0.00010621446449909848,1.0155421647668856,1e-08,5.321193050484775e-05,5.4038959096318166e-05,3.975017009882906e-08,lanczos,0.0002530844714647064,3.975017009882906,1.9671952847994864e+25,605,312557,202,268487,403,44070,3.786738889567888e+18,1.4909613311256824e+18,100,0,1.626890893519946,3144739360,1000130,100,max_steps
129,0.004637702403698578,0.00023415435686774684,4.950247004473602,1.0,7467.8199622710235,10.94077746430412,0.004696106647130716,0.004637702403698578,0.0002458028752603909,0.00023415435686774684,5.840424343213791e-05,1,-0.00011390146229502133,1.0237441579985513,1e-08,5.7049647586092066e-05,5.840424343213791e-05,3.897305779270885e-08,lanczos,0.0002442120002010209,3.897305779270885,3.0037549432256104e+25,605,313162,202,268689,403,44473,5.360126650657452e+18,2.1962628412606515e+18,100,0,1.5269252928094534,2781560489,1000131,100,max_steps
130,0.004572796959048351,0.00023777304741764822,5.636725919131793,1.0,7478.5925574451685,10.772478394676,0.004637702403698578,0.004572796959048351,0.00023415435686774684,0.00023777304741764822,6.490544465022688e-05,1,-0.0001281263182851758,1.0116945847981447,1e-08,6.41551764984261e-05,6.490544465022688e-05,3.807694291421003e-08,lanczos,0.00022688190064947282,3.807694291421003,4.858807977309777e+25,605,313767,202,268891,403,44876,8.148376719739971e+18,3.430856144975037e+18,100,0,1.6175798692947234,288757785,1000132,100,max_steps
131,0.004519467516882232,0.0002240676913629452,4.981000675665534,1.0,7489.374684495386,10.781721957027912,0.004572796959048351,0.004519467516882232,0.00023777304741764822,0.0002240676913629452,5.332944216611835e-05,1,-0.00010325315199890722,1.0311043382675695,1e-08,5.172070389667924e-05,5.332944216611835e-05,3.840041760218761e-08,lanczos,0.00022025558577772565,3.8400417602187606,7.34592411005441e+25,605,314372,202,269093,403,45279,1.3167137079705422e+19,5.339405276295519e+18,100,0,1.5118807159747893,2031641217,1000133,100,max_steps
132,0.004455828521806596,0.00024615678861202267,5.455763139130182,1.0,7500.1475560572,10.77275792695582,0.004519467516882232,0.004455828521806596,0.0002240676913629452,0.00024615678861202267,6.363899507563602e-05,1,-0.00012542461932568339,1.0134358849780474,1e-08,6.279528485121142e-05,6.363899507563602e-05,3.678949323680026e-08,lanczos,0.00022215961008569,3.6789493236800257,1.1125537001936726e+26,605,314977,202,269295,403,45682,2.2596051076627407e+19,8.200324855412522e+18,100,0,1.5145212777604011,912783468,1000134,100,max_steps
133,0.004392317718900078,0.00023799392581643416,5.223730403597321,1.0,7510.929364148062,10.781685653608292,0.004455828521806596,0.004392317718900078,0.00024615678861202267,0.00023799392581643416,6.351080290651831e-05,1,-0.00012626191231795986,1.0048363850891102,1e-08,6.32051186133015e-05,6.351080290651831e-05,3.551260770334474e-08,lanczos,0.00024319245216481382,3.5512607703344736,1.6233992696925023e+26,605,315582,202,269497,403,46085,2.3539406303021527e+19,1.1573032627111954e+19,100,0,1.4591669855960343,251480597,1000135,100,max_steps
134,0.004328293883879597,0.000211443978682879,5.12694555549827,1.0,7521.7097779540345,10.780301148071885,0.004392317718900078,0.004328293883879597,0.00023799392581643416,0.000211443978682879,6.402383502048144e-05,1,-0.00012559092524017874,1.0183158218453825,1e-08,6.287227758521716e-05,6.402383502048144e-05,3.5905936061990904e-08,lanczos,0.0002445096696032465,3.5905936061990906,2.5500821463953454e+26,605,316187,202,269699,403,46488,3.919939545079018e+19,1.6850148129608116e+19,100,0,1.570830202789674,2785347066,1000136,100,max_steps
135,0.004275944489797335,0.0002164092413503299,4.730278840733524,1.0,7532.467048871331,10.757147362921387,0.004328293883879597,0.004275944489797335,0.000211443978682879,0.0002164092413503299,5.234939408226176e-05,1,-0.00010265496772023094,1.0184646730505769,1e-08,5.1400304269230257e-05,5.234939408226176e-05,3.5230285416033705e-08,lanczos,0.00020691623616614377,3.52302854160337,4.407726025704334e+26,605,316792,202,269901,403,46891,7.325345282548933e+19,3.2191281903852937e+19,100,0,1.728465871905601,3829739094,1000137,100,max_steps
136,0.004221753808365821,0.00022109692201129457,5.007093646981271,1.0,7543.206297500059,10.739130383823067,0.004275944489797335,0.004221753808365821,0.0002164092413503299,0.00022109692201129457,5.4190681431513614e-05,1,-0.00010703925195002146,1.0112055017046169,1e-08,5.3590176616091286e-05,5.4190681431513614e-05,3.4914520274686635e-08,lanczos,0.0002125822402863422,3.491452027468663,6.404771592747934e+26,605,317397,202,270103,403,47294,9.56550615980869e+19,4.48516213222104e+19,100,0,1.453081394202274,146218662,1000138,100,max_steps
137,0.004162230445122691,0.00021866438097241034,4.969304348515312,1.0,7553.907064205036,10.700654047075659,0.004221753808365821,0.004162230445122691,0.00022109692201129457,0.00021866438097241034,5.952336324313058e-05,1,-0.00011564652511511201,1.0283135127717526,1e-08,5.788445109769024e-05,5.952336324313058e-05,3.325008240982204e-08,lanczos,0.00021672207373877656,3.325008240982204,9.458397104533497e+26,605,318002,202,270305,403,47697,1.3670408740439065e+20,6.332119774657244e+19,100,0,1.4767773798033368,1766490437,1000139,100,max_steps
138,0.0040993195987175735,0.00021884488845633,4.878537613804731,1.0,7564.570833028294,10.663650158327073,0.004162230445122691,0.0040993195987175735,0.00021866438097241034,0.00021884488845633,6.291084640511722e-05,1,-0.0001247709017444272,1.0075852236215241,1e-08,6.24372459324078e-05,6.291084640511722e-05,3.15235087269416e-08,lanczos,0.00023434589415402744,3.1523508726941603,1.5191428946951752e+27,605,318607,202,270507,403,48100,2.1241865524133537e+20,1.0582970894278158e+20,100,0,1.6061346243788162,3748313356,1000140,100,max_steps
139,0.004051479340580419,0.0002115869548426645,4.484326739589135,1.0,7575.264681506436,10.693730233702809,0.0040993195987175735,0.004051479340580419,0.00021884488845633,0.0002115869548426645,4.7840258137154396e-05,1,-9.47334002196617e-05,1.0088722680456768,1e-08,4.741953927411198e-05,4.7840258137154396e-05,3.170074194029492e-08,lanczos,0.00020653794601576517,3.170074194029492,2.432032175579363e+27,605,319212,202,270709,403,48503,4.706028037944966e+20,1.7511093095432264e+20,100,0,1.6009261890829933,223748346,1000141,100,max_steps
140,0.004004323449038147,0.00021189367543675657,4.331095224557366,1.0,7585.918869865127,10.654071998316795,0.004051479340580419,0.004004323449038147,0.0002115869548426645,0.00021189367543675657,4.715589154227241e-05,1,-9.287074913858302e-05,1.0145298362512787,1e-08,4.648053695149567e-05,4.715589154227241e-05,3.0027989674201184e-08,lanczos,0.0002171893823719163,3.002798967420118,3.8875730052119705e+27,605,319817,202,270911,403,48906,5.4579738074636065e+20,2.7535791833314207e+20,100,0,1.598489992406984,492481866,1000142,100,max_steps
