iter,f,grad_norm,step_norm,step_size,cumulative_time,per_iter_time,f_prev,f_next,grad_norm_prev,grad_norm_next,actual_reduction,accepted,gtd,rho,sigma,model_decrease,actual_decrease,lambda_value,cubic_solver,projected_grad_norm,u_norm,y_norm,hvp_calls_iter,hvp_calls_cum,rk_hvp_calls_iter,rk_hvp_calls_cum,subprob_hvp_calls_iter,subprob_hvp_calls_cum,rk_residual_norm_init,rk_residual_norm_final,rk_inner_minres_total_iters,rk_minres_fail,alpha_ws,seed_sketch,rk_seed_base,rk_steps_taken,rk_stop_reason
24,0.02022127000315971,0.0015767740523299025,34.170535542120184,1.0,1539.1355327269994,68.45852424995974,0.027894811703934215,0.02022127000315971,0.0013108384928220335,0.0015767740523299025,0.007673541700774503,1,-0.00966829019381768,1.3639774650445649,5.960464477539063e-08,0.005625856656307579,0.007673541700774503,4.071728899693215e-06,lanczos,0.0013089487121886608,34.156137621797704,29828.601812587687,4104,91930,3965,89146,139,2784,1.722841856499116,0.3372836184819175,3863,0,1.6680562424211245,2952711084,2000029,100,max_steps
25,0.013888332005022725,0.0022430484447250945,41.12535360296657,1.0,1609.9172933208756,70.78165359422565,0.02022127000315971,0.013888332005022725,0.0015767740523299025,0.0022430484447250945,0.0063329379981369865,1,-0.008039644830283136,1.344858534809733,2.9802322387695312e-08,0.004708999373702122,0.0063329379981369865,2.4491162750650507e-06,lanczos,0.0017029247942780216,41.08935275588177,32056.298685494556,4183,96113,4044,93190,139,2923,3.2106224033082933,0.20347218858195099,3942,0,1.9122727028023663,1811304333,2000030,100,max_steps
26,0.009097708385447927,0.0016447604986263304,47.03878965379869,1.0,1680.6810340308584,70.76363615319133,0.013888332005022725,0.009097708385447927,0.0022430484447250945,0.0016447604986263304,0.0047906236195747985,1,-0.006041634749866538,1.354273781990966,1.4901161193847656e-08,0.0035374114771179665,0.0047906236195747985,1.401598011081854e-06,lanczos,0.002423300959156604,47.02982515418132,37975.95972281774,4242,100355,4107,97297,135,3058,4.681446141585523,0.09272774447136244,4005,0,1.9894727865564088,1839828659,2000031,100,max_steps
27,0.005835667537711828,0.000907254747958257,51.10054497828136,1.0,1753.010579683818,72.32943781418726,0.009097708385447927,0.005835667537711828,0.0016447604986263304,0.000907254747958257,0.0032620408477360982,1,-0.00419485126546288,1.343380984301941,1e-08,0.002428232114236117,0.0032620408477360982,7.610877037510213e-07,lanczos,0.0016320893715615619,51.07573120309958,53739.74231922157,4330,104685,4191,101488,139,3197,4.344139887405328,0.06743183917135392,4089,0,1.9615591417815097,2776770335,2000032,100,max_steps
28,0.003797850594735878,0.0003993206368356798,50.11914614201322,1.0,1827.6379008726217,74.62721893796697,0.005835667537711828,0.003797850594735878,0.000907254747958257,0.0003993206368356798,0.0020378169429759504,1,-0.002604622605048626,1.3480569267875369,1e-08,0.0015116697985686212,0.0020378169429759504,5.009110958802009e-07,lanczos,0.0009439602425776973,50.09110958802009,75929.11634304105,4412,109097,4265,105753,147,3344,1.7082496690757185,0.07133340152321635,4163,0,1.9694907232374823,1643236589,2000033,100,max_steps
29,0.002554064133751291,0.0002870381527244917,43.2352167002352,1.0,1901.239919000771,73.60191594623029,0.003797850594735878,0.002554064133751291,0.0003993206368356798,0.0002870381527244917,0.001243786460984587,1,-0.0015619680443460793,1.3586197357515066,1e-08,0.000915477987147448,0.001243786460984587,4.3219298027937393e-07,lanczos,0.00036787417785910545,43.21929802793739,101430.2079631196,4407,113504,4276,110029,131,3475,1.6429155434457616,0.1628494414049406,4174,0,1.9839722225047287,2744105235,2000034,100,max_steps
30,0.001718025288647155,0.0002342638392007905,38.546970707801634,1.0,1975.5570202139206,74.31699658697471,0.002554064133751291,0.001718025288647155,0.0002870381527244917,0.0002342638392007905,0.0008360388451041359,1,-0.0010363679916018237,1.363023747752248,1e-08,0.0006133707108792793,0.0008360388451041359,3.851309724828456e-07,lanczos,0.00030947966748466133,38.51309724828456,104800.29726027008,4450,117954,4313,114342,137,3612,1.5688742318966582,0.1759185923014012,4211,0,1.9943489738658418,3194807498,2000035,100,max_steps
31,0.001152299024470673,0.00035206286975882154,33.688940455640555,1.0,2050.1221307627857,74.56498888134956,0.001718025288647155,0.001152299024470673,0.0002342638392007905,0.00035206286975882154,0.000565726264176482,1,-0.0007084203304208039,1.3542328529968468,1e-08,0.00041774666958090644,0.000565726264176482,3.364858855994287e-07,lanczos,0.0002390198771210294,33.64858855994287,91264.76420432812,4403,122357,4268,118610,135,3747,0.9762577732825516,0.149050418024325,4166,0,1.9865108765992505,1056016120,2000036,100,max_steps
32,0.0007907333956137612,0.00024124424912688058,28.956273938743003,1.0,2124.14510989096,74.02286570100114,0.001152299024470673,0.0007907333956137612,0.00035206286975882154,0.00024124424912688058,0.00036156562885691175,1,-0.00045319702748342484,1.3549261225488793,1e-08,0.00026685265184550177,0.00036156562885691175,2.89120878188534e-07,lanczos,0.0002998430066676654,28.9120878188534,53977.26069064962,4436,126793,4301,122911,135,3882,0.8626632207088645,0.07362174170495703,4199,0,2.031712583170317,3733510537,2000037,100,max_steps
33,0.0005757794862725966,0.00010544247322165718,24.023978411359984,1.0,2197.29052424198,73.14531356561929,0.0007907333956137612,0.0005757794862725966,0.00024124424912688058,0.00010544247322165718,0.00021495390934116458,1,-0.0002719053343387844,1.3518556165128806,1e-08,0.00015900655862616413,0.00021495390934116458,2.4004780301496443e-07,lanczos,0.0002482177492779636,24.004780301496442,49073.27332185501,4377,131170,4250,127161,127,4009,0.5269822341242083,0.0795481860559145,4148,0,2.0195502804264516,1024595083,2000038,100,max_steps
34,0.0004918515829644674,5.101955968679637e-05,15.78477602529612,1.0,2269.8996163615957,72.60899266181514,0.0005757794862725966,0.0004918515829644674,0.00010544247322165718,5.101955968679637e-05,8.392790330812928e-05,1,-0.0001231046512260847,1.2333125304106545,1e-08,6.805079915971007e-05,8.392790330812928e-05,1.574597189186339e-07,lanczos,0.00010309451053322867,15.745971891863391,65601.03973529083,4285,135455,4160,131321,125,4134,0.32121115590884197,0.13976277246000593,4058,0,2.011650697294917,2057651476,2000039,100,max_steps
35,0.0004305442420718839,3.58171232122661e-05,12.269662815677751,1.0,2335.772096148692,65.87237606896088,0.0004918515829644674,0.0004305442420718839,5.101955968679637e-05,3.58171232122661e-05,6.130734089258345e-05,1,-9.422359560043411e-05,1.2221255846048809,1e-08,5.016451800442784e-05,6.130734089258345e-05,1.2241779633786408e-07,lanczos,4.926067043817003e-05,12.24177963378641,130181.9385499666,3944,139399,3827,135148,117,4251,0.9389449142168194,0.23433134509826142,3725,0,2.0189948180825033,1170293641,2000040,100,max_steps
36,0.0003641999433580433,2.8084295466580663e-05,15.079629303840678,1.0,2399.2134841918014,63.44128243904561,0.0004305442420718839,0.0003641999433580433,3.58171232122661e-05,2.8084295466580663e-05,6.634429871384058e-05,1,-9.148642642825527e-05,1.2903860345394154,1e-08,5.1414303113967925e-05,6.634429871384058e-05,1.504393072975598e-07,lanczos,3.739595228689419e-05,15.04393072975598,213974.91838291462,3801,143200,3678,138826,123,4374,1.202282780546455,0.28207651377125803,3576,0,2.2243018562102916,1475123030,2000041,100,max_steps
37,0.0003122517790502999,2.175025131231049e-05,13.830783718129425,1.0,2461.564627039712,62.351040246896446,0.0003641999433580433,0.0003122517790502999,2.8084295466580663e-05,2.175025131231049e-05,5.194816430774342e-05,1,-7.246589700405607e-05,1.2802896090831464,1e-08,4.057532291068507e-05,5.194816430774342e-05,1.3766955244252027e-07,lanczos,2.6501862347776943e-05,13.766955244252028,256861.37438733078,3686,146886,3565,142391,121,4495,1.0237351276739335,0.3092159544789783,3463,0,2.1447859423869238,3136918783,2000042,100,max_steps
38,0.0002659922581476844,1.3498024459953045e-05,13.808494836705254,1.0,2520.4407287118956,58.87600228423253,0.0003122517790502999,0.0002659922581476844,2.175025131231049e-05,1.3498024459953045e-05,4.625952090261552e-05,1,-6.163010225804556e-05,1.3157700972260495,1e-08,3.51577536228718e-05,4.625952090261552e-05,1.3766902944935906e-07,lanczos,2.4386944355540805e-05,13.766902944935905,354740.6209069908,3531,150417,3410,145801,121,4616,1.141762372013414,0.3352202719481191,3308,0,2.2535664209754387,1772469187,2000043,100,max_steps
39,0.00022614441011014992,1.1732065337165942e-05,13.828252850296096,1.0,2576.0642879246734,55.623444598168135,0.0002659922581476844,0.00022614441011014992,1.3498024459953045e-05,1.1732065337165942e-05,3.9847848037534455e-05,1,-5.109487902403681e-05,1.3316797213148468,1e-08,2.9922996798502195e-05,3.9847848037534455e-05,1.3791658830794917e-07,lanczos,1.4117108452330982e-05,13.791658830794916,581507.8560309303,3335,153752,3218,149019,117,4733,1.24730175043854,0.47807570937682325,3116,0,2.226225352792838,3592072806,2000044,100,max_steps
40,0.00019215416762027111,7.745809415807867e-06,13.502039730484748,1.0,2631.4830455207266,55.418653110042214,0.00022614441011014992,0.00019215416762027111,1.1732065337165942e-05,7.745809415807867e-06,3.399024248987881e-05,1,-4.151757822191389e-05,1.3688372901009092,1e-08,2.4831470281886523e-05,3.399024248987881e-05,1.3477031973794598e-07,lanczos,1.1353455000961942e-05,13.477031973794599,724564.4342640408,3274,157026,3155,152174,119,4852,1.3110788791022663,0.427725702191697,3053,0,2.232979382116156,3875138861,2000045,100,max_steps
